機構名稱,地址,電話,x,y
加佳藥局,臺北市大安區忠孝東路4段181巷7弄5號1樓,(02)27763759,121.5510403,25.04219107
昶青藥局,臺北市大安區濟南路3段22之1號(1樓),(02)27515678,121.5345834,25.040096
吾家藥局,臺北市大安區信義路4段265巷6之1號(1樓),(02)27066425,121.5542075,25.0337323
康是美巨富藥局,臺北市大安區光復南路238號1樓,(02)27790474,121.5574661,25.04081187
安東藥局,臺北市大安區安東街50之5號1樓,(02)27114175,121.5425603,25.04276758
頤品中西藥局,臺北市大安區浦城街24之2號(1樓),(02)23685656,121.526673,25.0229598
美心藥局,臺北市大安區忠孝東路3段248巷10號1樓,(02)27219900,121.5412038,25.04113613
博昱師大藥局,臺北市大安區羅斯福路3段189號1樓,(02)23696966,121.5280688,25.02109005
博興藥局,臺北市大安區四維路198巷28號(1樓),(02)23256668,121.5476513,25.0266168
國泰藥局,臺北市大安區仁愛路4段300巷17弄1號1樓,(02)27086221,121.5548779,25.03669773
敦南春天藥局,臺北市大安區敦化南路2段81巷63號(1樓),(02)27553266,121.5513408,25.030017
安森藥局,臺北市大安區信義路3段134巷100號1樓,(02)27076003,121.53893,25.02898304
康是美安居藥局,臺北市大安區安居街5號1樓、地下一層,(02)87325064,121.5553014,25.0212069
師大藥局,臺北市大安區師大路九十九號一樓,(02)23623479,121.528509,25.02270966
新廣生藥局,臺北市大安區仁愛路4段34號,(02)27071221,121.546722,25.03761956
徐榮三藥局,臺北市大安區通安街八九號一樓,(02)27383515,121.5532362,25.03014203
順天堂藥局,臺北市大安區龍泉街96號,(02)23627149,121.5292026,25.02256383
欣榮藥局,臺北市大安區瑞安街二七０號一樓,(02)27023710,121.5391987,25.02624458
寶康大藥局,臺北市大安區忠孝東路4段52號9樓,(02)27217177,121.5450594,25.04139165
青康藥局,臺北市大安區延吉街二四八號一樓,(02)27086623,121.5556806,25.03531617
太醫藥局,臺北市大安區師大路12號(1樓),(02)23685125,121.5283029,25.025735
宏恩藥局,臺北市大安區大安路一段一八一號一樓,(02)27000956,121.5461126,25.03618795
靜園藥局,臺北市大安區和平東路2段118巷57之1號,(02)27336390,121.5429214,25.02254142
延吉大藥局,臺北市大安區延吉街一五三號一樓,(02)27819227,121.5547915,25.04065739
北陸藥局,臺北市大安區和平東路三段二七八號一樓,(02)27323594,121.5558664,25.02099834
杏友藥局,臺北市大安區復興南路二段一五一巷二五號,(02)27079451,121.5435516,25.027216
燕福藥局,臺北市大安區羅斯福路三段283巷14弄14號之3,(02)23627307,121.5326827,25.0182474
龍護大藥局,臺北市大安區大安路一段二二四巷七號一樓,(02)23250686,121.5460635,25.0393976
寶德藥局,臺北市大安區樂利路一０五號一樓,(02)27364240,121.5523893,25.02512378
泰佑藥局,臺北市大安區安和路二段七二號一樓,(02)27056841,121.5517332,25.03010716
杏安堂藥局,臺北市大安區忠孝東路四段七七巷三０號一樓,(02)27517636,121.5539181,25.0414821
四維藥局,臺北市大安區復興南路二段一五一巷四三號一樓,(02)27094222,121.5427975,25.0226197
羅斯福藥局,臺北市大安區羅斯福路3段283巷9弄3號,(02)23699606,121.5312952,25.01903094
赫慶藥局,臺北市大安區瑞安街二０八巷一一弄五號一樓,(02)27063497,121.5391776,25.0251348
大興藥局,臺北市大安區通化街三九巷五０弄一五號一樓,(02)27053369,121.554072,25.029318
永誠藥局,臺北市大安區忠孝東路4段216巷25之1號,(02)27520273,121.5530635,25.0399669
正昌藥局,臺北市大安區通化街三八巷九號一樓,(02)27540070,121.554072,25.029318
建如藥局,臺北市大安區和平東路三段２２８巷１１號１樓,(02)27331456,121.5543423,25.02174207
台安藥局,臺北市大安區和平東路二段三五三號一樓,(02)27549099,121.546163,25.02486892
生光藥局,臺北市大安區忠孝東路三段二四八巷二號,(02)27780862,121.5381808,25.0417673
千福藥局,臺北市大安區忠孝東路四段四十五號地下二樓,(02)27403767,121.5540705,25.0413474
永康藥局,臺北市大安區麗水街6之2號,(02)23279362,121.5289946,25.03289118
祥瑞中西大藥局,臺北市大安區復興南路1段107巷49號,(02)27752551,121.5460607,25.0436955
世中欣藥局,臺北市大安區永康街2巷8號,(02)23938947,121.5294068,25.03315405
加豐藥局,臺北市大安區忠孝東路三段216巷3弄1號1樓,(02)27219678,121.540265,25.04125473
崇光藥局,臺北市大安區忠孝東路3段305號7樓之3,(02)27217958,121.5435422,25.0418867
大愛健康藥局,臺北市大安區敦化南路2段63巷65號,(02)27092156,121.5519842,25.0310315
千瑞藥局,臺北市大安區忠孝東路三段300號B3,(02)77450558,121.5430571,25.04121175
麗樺藥師藥局,臺北市大安區麗水街3號,(02)23952628,121.5290384,25.03224576
安和藥局,臺北市大安區安和路一段102巷3 號,(02)27092349,121.5519413,25.03433167
佑安藥局,臺北市大安區延吉街233巷9號,(02)27069339,121.5561296,25.03708261
弘昇藥局,臺北市大安區復興南路一段107巷32號,(02)27110061,121.5457872,25.04349353
長虹藥局,臺北市大安區忠孝東路4段216巷63號,(02)27210232,121.5530583,25.0382044
惠盈藥局,臺北市大安區辛亥路二段171巷31號,(02)87321366,121.5411931,25.02297057
聯合仁愛藥局,臺北市大安區大安路1段157巷3號,(02)27039269,121.5463195,25.03730778
一心藥局,臺北市大安區和平東路3段238號,(02)27321818,121.5548764,25.02190607
信安健康藥局,臺北市大安區仁愛路4段122巷58號,(02)27084858,121.5501167,25.0339228
新富川藥局,臺北市大安區大安路1段51巷4號,(02)27114758,121.5463924,25.04302908
聖英藥局,臺北市大安區仁愛路4段266巷15弄18號,(02)27055851,121.5539971,25.03654169
元氣生活健保藥局,臺北市大安區新生南路1段161巷6號,(02)27060580,121.5338278,25.03455197
康乃馨藥局,臺北市大安區建國南路1段327號,(02)23257097,121.5382105,25.03480596
世康藥局,臺北市大安區延吉街246號,(02)27015758,121.5556048,25.03549166
惠良藥局,臺北市大安區和平東路3段93之1號,(02)27387872,121.5507273,25.02461534
愛維康生活藥局,臺北市大安區四維路170巷21號,(02)27059791,121.5470335,25.02831743
古亭健康人生藥局,臺北市大安區羅斯福路二段83號,(02)23660895,121.5236912,25.02572337
杏一瑞安藥局,臺北市大安區瑞安街208巷11弄1號,(02)27096710,121.5406467,25.02866098
好安心藥局,臺北市大安區和平東路二段223號1樓,(02)23772166,121.5427315,25.02516843
中山樂方藥局,臺北市大安區仁愛路四段112巷12號,(02)27050622,121.5495794,25.03642174
誠心藥局,臺北市大安區忠孝東路3段199之1號,,121.5389314,25.04187632
安居藥局,臺北市大安區安居街19號,(02)23773537,121.5549354,25.02085624
躍獅新生藥局,臺北市大安區和平東路二段20號,(02)23623367,121.536221,25.02566385
博大藥局,臺北市大安區安和路2段65號,(02)27027858,121.5525685,25.03062665
博昱仁愛藥局,臺北市大安區仁愛路4段65號,(02)87739258,121.5468686,25.03819422
忠孝康承健保藥局,臺北市大安區復興南路1段107巷4號,(02)87733378,121.5443991,25.04356503
微笑藥師藥局,臺北市大安區信義路3段31巷4號,(02)27009655,121.5344583,25.03400663
明星大藥局,臺北市大安區光復南路430之1號,(02)27023747,121.5573747,25.03618432
國泰維康藥局,臺北市大安區仁愛路4段266巷15弄12號1樓、14號1樓,(02)27542185,121.5536198,25.03654728
奇威藥局,臺北市大安區雲和街93號,(02)23651110,121.5311519,25.02338582
百岳藥局,臺北市大安區和平東路二段311巷11號,(02)27551037,121.5452195,25.02511373
大安健康人生藥局,臺北市大安區信義路4段34號,(02)27025553,121.5447423,25.03315881
博昱大藥局,臺北市大安區樂業街148號、150號,(02)23776199,121.55295,25.01997791
仁華藥局,臺北市大安區臥龍街155號,(02)27336762,121.5510939,25.0183433
麗泰藥局,臺北市大安區復興南路2段151巷4號,(02)27079595,121.5439977,25.02831947
杏一樂業藥局,臺北市大安區樂業街162號,(02)27383194,121.5534591,25.01958538
杏一台北國泰藥局,臺北市大安區仁愛路4段266巷15弄4號,(02)27011785,121.5531849,25.03655373
長泰藥局,臺北市萬華區西園路二段２８０號,(02)23012869,121.494213,25.02752823
世欣藥局,臺北市萬華區東園街173號一樓,(02)23074263,121.497344,25.02418889
裕和藥局,臺北市萬華區萬大路１１５、１１７號,(02)23063219,121.5007014,25.0296786
秀全藥局,臺北市萬華區開封街二段66－３號,(02)23312192,121.5061473,25.04669321
大嘉藥局,臺北市萬華區梧州街46巷6號,(02)23363804,121.4973541,25.0363184
生活大藥局,臺北市萬華區貴陽街二段124號,(02)23618609,121.5025003,25.03994911
民鈺藥局,臺北市萬華區環河南路二段１３９號１樓,(02)23028466,121.4932563,25.03396192
皇祥藥局,臺北市萬華區萬青街１６５號１樓,(02)23375676,121.501626,25.02278961
安聖藥局,臺北市萬華區西園路二段２５６號一樓,(02)23037620,121.4946435,25.0279788
聯慶大藥局,臺北市萬華區萬大路306號,(02)23039850,121.5002582,25.02495334
信義藥局,臺北市萬華區青年路２８號,(02)23074599,121.5051628,25.02581277
益源藥局,臺北市萬華區大理街１６０巷２６弄２號,(02)23087321,121.4938512,25.03211666
欣安藥局,臺北市萬華區東園街190、192號,(02)2265758,121.4983487,25.0217366
新六福藥局,臺北市萬華區漢口街二段５５號一樓,(02)23315101,121.5061865,25.04594517
三源藥局,臺北市萬華區康定路197號,(02)23022111,121.5015153,25.03625733
照安藥局,臺北市萬華區東園街144號,(02)23039645,121.4975279,25.02344574
康之友藥局,臺北市萬華區青年路20號,(02)23011598,121.50552,25.02592097
仁仁藥局,臺北市萬華區康定路219號,,121.5014092,25.03566054
健誠大藥局,臺北市萬華區環河南路二段185號,(02)23042223,121.4919225,25.03246558
躍獅西園藥局,臺北市萬華區西園路二段260號,(02)23094063,121.4945818,25.02784307
吉安藥局,臺北市萬華區廣州街182號,(02)23085268,121.4986212,25.03664504
好視多藥局,臺北市萬華區萬大路285號,(02)23018100,121.5005627,25.02518754
專品藥局,臺北市萬華區長沙街二段71之1號,(02)23718892,121.5051287,25.04061736
偉安藥局,臺北市萬華區西藏路109號,(02)23037186,121.503312,25.02965672
萬華藥局,臺北市萬華區萬大路248號(實際營業地址:1樓、2樓),(02)23012221,121.5003148,25.0262573
萬華健業藥局,臺北市萬華區東園街68之3號,,121.4964988,25.02569571
華達藥局,臺北市萬華區環河南路二段171號,(02)23082785,121.492362,25.03295505
榮勝藥局,臺北市萬華區萬大路233號,(02)23331121,121.5005949,25.02649133
安誠貴陽藥局,臺北市萬華區貴陽街二段148號,(02)23812190,121.5015709,25.04017105
千誠北護藥局,臺北市萬華區內江街114號,(02)23123530,121.5034072,25.04152536
松本藥局,臺北市萬華區西昌街233號,(02)23029559,121.5006542,25.0372271
柏祥藥局,臺北市萬華區西藏路141號,(02)23018272,121.501673,25.02944337
正盛藥局,臺北市萬華區中華路2段434之1號,(02)23050386,121.5063996,25.02707678
啟仁藥局,臺北市萬華區環河南路2段177號,(02)23362771,121.4920393,25.03259286
恩達藥局,臺北市萬華區梧州街64號,(02)23024467,121.4974998,25.03569378
富安藥局,臺北市萬華區萬大路426號,(02)23377878,121.4981143,25.02095991
和德藥局,臺北市萬華區西園路2段292號1樓,(02)23331522,121.4935371,25.02698226
艾米力藥師藥局,臺北市萬華區西藏路107之2號(1樓),(02)23036583,121.5034385,25.0296298
企鵝藥局,臺北市萬華區西昌街175號(1樓),(02)23884691,121.5007326,25.038821
康是美長沙藥局,臺北市萬華區長沙街2段73號1樓、2樓,(02)23121661,121.5050305,25.04060139
五洞桃藥局,臺北市萬華區桂林路92號1樓,,121.5003694,25.03835242
康是美萬鑫藥局,臺北市萬華區萬大路425之1號1樓、夾層及地下1樓,(02)23058048,121.4987343,25.02140471
福澤萬大藥局,臺北市萬華區萬大路88號1樓,(02)23087468,121.5004014,25.03037794
日森人文藥局,臺北市萬華區和平西路3段149號1樓,(02)23082100,121.4987695,25.03542697
青年宏越藥局,臺北市萬華區青年路44號1樓,(02)23011037,121.5041637,25.02550376
西園宏越藥局,臺北市萬華區西園路2段213號1樓,(02)23097336,121.4942381,25.02713788
南機場中西藥局,臺北市萬華區國興路104號(1樓),(02)23035179,121.5054251,25.0274856
建和藥局,臺北市萬華區青年路１６８巷４４號,(02)23010838,121.5016116,25.01987352
厚元藥局,臺北市萬華區康定路２２７號,(02)23027883,121.5013757,25.03546577
老永茂大藥局,臺北市萬華區廣州街６４號１樓,(02)23064417,121.5031725,25.03648594
信昌藥局,臺北市萬華區長泰街３６號１樓,(02)23054898,121.5006934,25.02335967
民和藥局,臺北市萬華區民和街５號１樓,(02)23038134,121.4999621,25.02627681
您永安藥局,臺北市萬華區昆明街一六二號,(02)23317119,121.5045774,25.04216339
日昇藥局,臺北市萬華區廣州街１２４號,(02)23062975,121.5013164,25.036563
裕弘藥局,臺北市萬華區萬大路４８６巷７７號,(02)23032067,121.4954016,25.0206735
長愛藥局,臺北市萬華區萬大路３０４號３樓,(02)23052346,121.5002621,25.02498456
龍口藥局,臺北市萬華區艋舺大道一二○巷三十五號,(02)23365680,121.5020141,25.027345
立昌藥局,臺北市萬華區萬大路486巷59弄38號,,121.4953311,25.01974866
健華藥局,臺北市萬華區康定路３２８號,(02)23063083,121.501194,25.03564428
永康大藥局,臺北市萬華區桂林路49號,(02) 23317675,121.5041856,25.03806775
寶興大藥局,臺北市萬華區寶興街119號,(02)23013375,121.4947729,25.02529417
瑞生藥局,臺北市萬華區西園路二段252號,(02)23012159,121.4947709,25.02800367
光華藥局,臺北市萬華區華西街19之5號,(02)23613609,121.4985454,25.03891688
小太陽元氣藥局,臺北市萬華區萬大路433號1樓,(02)23090167,121.4986082,25.02120195
詠晴中西藥局,臺北市信義區松山路484之4號1樓(含夾層),(02)27266890,121.5778396,25.03890046
康楊藥局,臺北市信義區忠孝東路5段412之1號(1樓),,121.5652968,25.0406521
柏愛藥局,臺北市信義區基隆路2段131之20號1樓,(02)27325472,121.5563493,25.02751012
保順大藥局,臺北市信義區信義路6段93號1樓,(02)27270799,121.5775776,25.03597844
十二願玥藥局,臺北市信義區忠孝東路5段21號(1樓),(02)27563123,121.5652968,25.0406521
上禾藥師藥局,臺北市信義區林口街24巷4號,(02)27611133,121.57957,25.0373999
健生活國泰置地藥局,臺北市信義區忠孝東路5段68號24樓,(02)87862222,121.5666938,25.04064778
新資生北信義大藥局,臺北市信義區永吉路180巷67弄5號1樓,(02)77505125,121.5718249,25.04354912
合生光復藥局,臺北市信義區光復南路447號1樓,(02)27582932,121.5576928,25.03529704
呼嚕嚕藥局,臺北市信義區莊敬路391巷6號1樓,(02)27200003,121.5657863,25.02799173
松德台安藥局,臺北市信義區松德路40號(1樓),(02)87891622,121.576686,25.0389681
永樂藥局,臺北市信義區忠孝東路5段372巷27弄64號1樓,(02)86475177,121.5752404,25.03919527
